Date/Time,Calories (cal),Total Carbs (g),Protein (g),Total Fat (g),Sugar (g),Fiber(g),Sugar Alcohols (g)
28-Sep-2023 07:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
28-Sep-2023 07:45:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
28-Sep-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Sep-2023 08:30:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
28-Sep-2023 08:30:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
28-Sep-2023 08:30:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
28-Sep-2023 08:30:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
28-Sep-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
28-Sep-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
28-Sep-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
28-Sep-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
28-Sep-2023 12:15:00,187.2,0.0,36.5,4.6,0.0,0.0,NaN
28-Sep-2023 12:15:00,NaN,NaN,77.8,0.6,NaN,NaN,0.6
28-Sep-2023 12:15:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
28-Sep-2023 12:15:00,24.9,2.9,3.4,0.7,NaN,1.9,NaN
28-Sep-2023 12:15:00,96.8,0.4,7.5,7.2,0.3,0.0,NaN
28-Sep-2023 12:15:00,1.6,0.1,0.2,0.1,0.0,0.1,NaN
28-Sep-2023 12:15:00,220.0,4.0,0.0,24.0,0.0,0.0,NaN
28-Sep-2023 12:15:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
28-Sep-2023 12:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
28-Sep-2023 12:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
28-Sep-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Sep-2023 14:00:00,NaN,12.0,1.7,0.7,72.0,0.0,0.0
28-Sep-2023 15:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
28-Sep-2023 15:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
28-Sep-2023 15:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
28-Sep-2023 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
28-Sep-2023 16:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Sep-2023 18:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
28-Sep-2023 18:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
28-Sep-2023 19:30:00,176.0,3.2,0.0,19.2,0.0,0.0,NaN
28-Sep-2023 19:30:00,2.9,0.1,0.0,0.0,0.1,0.0,NaN
28-Sep-2023 19:30:00,1.6,0.1,0.2,0.1,0.0,0.1,NaN
28-Sep-2023 19:30:00,122.4,0.0,23.8,3.0,0.0,0.0,NaN
28-Sep-2023 19:30:00,60.0,0.4,3.6,4.9,0.1,0.0,NaN
28-Sep-2023 19:30:00,NaN,NaN,77.5,0.6,NaN,NaN,0.6
28-Sep-2023 19:30:00,NaN,96.8,0.4,7.5,0.0,0.3,0.0
28-Sep-2023 19:30:00,9.0,1.8,0.4,0.1,1.2,0.5,NaN
28-Sep-2023 19:30:00,120.0,6.4,1.5,11.0,0.5,5.0,NaN
28-Sep-2023 19:30:00,17.9,2.8,1.7,0.3,1.0,1.3,NaN
28-Sep-2023 19:45:00,NaN,86.7,11.2,1.1,0.0,0.1,1.2
28-Sep-2023 19:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
28-Sep-2023 21:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Sep-2023 21:45:00,NaN,NaN,NaN,5.0,0.0,16.9,60.0
29-Sep-2023 06:30:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
29-Sep-2023 06:30:00,262.3,14.6,7.3,24.8,1.5,5.8,7.3
29-Sep-2023 06:30:00,NaN,NaN,114.7,6.8,5.4,NaN,6.2
29-Sep-2023 07:15:00,140.0,14.0,4.0,11.0,0.0,7.0,NaN
29-Sep-2023 07:15:00,70.0,20.0,2.0,5.0,1.0,7.0,12.0
29-Sep-2023 08:00:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
29-Sep-2023 08:00:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
29-Sep-2023 08:30:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
29-Sep-2023 08:30:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
29-Sep-2023 08:30:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
29-Sep-2023 08:30:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
29-Sep-2023 08:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Sep-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
29-Sep-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
29-Sep-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
29-Sep-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
29-Sep-2023 10:30:00,5.4,1.0,0.1,0.1,0.0,0.0,NaN
29-Sep-2023 11:45:00,187.2,0.0,36.5,4.6,0.0,0.0,NaN
29-Sep-2023 11:45:00,NaN,NaN,77.8,0.6,NaN,NaN,0.6
29-Sep-2023 11:45:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
29-Sep-2023 11:45:00,24.9,2.9,3.4,0.7,NaN,1.9,NaN
29-Sep-2023 11:45:00,96.8,0.4,7.5,7.2,0.3,0.0,NaN
29-Sep-2023 11:45:00,1.6,0.1,0.2,0.1,0.0,0.1,NaN
29-Sep-2023 11:45:00,220.0,4.0,0.0,24.0,0.0,0.0,NaN
29-Sep-2023 11:45:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
29-Sep-2023 12:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
29-Sep-2023 12:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
29-Sep-2023 12:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Sep-2023 14:15:00,NaN,12.0,1.7,0.7,72.0,0.0,0.0
29-Sep-2023 14:30:00,5.4,1.0,0.1,0.1,0.0,0.0,NaN
29-Sep-2023 15:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
29-Sep-2023 15:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
29-Sep-2023 15:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
29-Sep-2023 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
29-Sep-2023 17:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Sep-2023 19:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
29-Sep-2023 19:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
29-Sep-2023 19:45:00,NaN,128.7,10.0,2.8,0.0,1.8,0.6
29-Sep-2023 20:15:00,120.0,6.4,1.5,11.0,0.5,5.0,NaN
29-Sep-2023 20:15:00,NaN,14.7,3.4,0.8,0.0,1.9,1.5
29-Sep-2023 20:15:00,203.0,1.0,13.3,16.2,0.7,0.0,NaN
29-Sep-2023 20:15:00,122.4,0.0,23.8,3.0,0.0,0.0,NaN
29-Sep-2023 20:15:00,NaN,32.3,4.5,0.6,0.0,2.3,1.1
29-Sep-2023 20:15:00,10.5,2.0,0.9,0.1,0.6,0.9,NaN
29-Sep-2023 20:15:00,118.8,2.8,1.5,11.6,2.0,0.0,NaN
29-Sep-2023 20:15:00,20.4,4.4,0.8,0.2,2.6,1.3,NaN
29-Sep-2023 22:45:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Sep-2023 07:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
30-Sep-2023 07:30:00,282.9,15.7,7.9,26.7,1.6,6.3,7.9
30-Sep-2023 07:30:00,NaN,NaN,155.6,9.3,7.3,NaN,8.3
30-Sep-2023 07:30:00,88.0,0.2,20.5,0.2,0.1,0.0,NaN
30-Sep-2023 07:30:00,125.2,7.0,3.5,11.8,0.3,2.8,3.5
30-Sep-2023 07:45:00,70.0,7.0,2.0,5.5,0.0,3.5,NaN
30-Sep-2023 07:45:00,70.0,20.0,2.0,5.0,1.0,7.0,12.0
30-Sep-2023 07:45:00,100.0,16.0,3.0,7.0,1.0,8.0,8.0
30-Sep-2023 08:00:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
30-Sep-2023 08:00:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
30-Sep-2023 08:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
30-Sep-2023 08:00:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
30-Sep-2023 09:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Sep-2023 09:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
30-Sep-2023 09:45:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
30-Sep-2023 11:30:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
30-Sep-2023 11:30:00,13.5,0.3,0.5,1.1,0.0,0.0,NaN
30-Sep-2023 13:00:00,326.6,0.0,63.6,8.1,0.0,0.0,NaN
30-Sep-2023 13:00:00,175.8,9.6,2.2,16.1,0.8,7.4,NaN
30-Sep-2023 13:00:00,NaN,19.8,4.7,0.6,0.0,2.3,1.1
30-Sep-2023 13:00:00,5.2,1.0,0.5,0.1,0.3,0.5,NaN
30-Sep-2023 13:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Sep-2023 13:30:00,NaN,12.0,1.7,0.7,72.0,0.0,0.0
30-Sep-2023 14:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
30-Sep-2023 14:15:00,43.2,0.0,8.4,1.1,0.0,0.0,NaN
30-Sep-2023 14:15:00,5.2,1.0,0.5,0.1,0.3,0.5,NaN
30-Sep-2023 14:15:00,NaN,21.0,0.7,1.4,0.0,0.0,0.0
30-Sep-2023 17:45:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Sep-2023 17:45:00,NaN,0.0,0.0,0.4,0.0,0.0,0.0
30-Sep-2023 19:30:00,265.0,0.0,51.6,6.6,0.0,0.0,NaN
30-Sep-2023 19:30:00,201.7,3.7,0.0,22.0,0.0,0.0,NaN
30-Sep-2023 19:30:00,42.5,8.1,3.9,0.4,2.2,3.7,NaN
30-Sep-2023 19:30:00,69.3,0.0,9.5,3.2,0.0,0.0,NaN
30-Sep-2023 19:30:00,77.4,0.7,6.4,5.4,0.1,0.0,NaN
30-Sep-2023 19:30:00,1.2,0.1,0.1,0.1,0.0,0.1,NaN
30-Sep-2023 19:30:00,2.1,0.1,0.0,0.0,0.0,0.0,NaN
30-Sep-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
30-Sep-2023 22:00:00,83.1,2.9,2.9,6.6,1.4,0.6,NaN
30-Sep-2023 22:15:00,250.0,54.5,10.0,17.0,1.0,21.0,31.0
30-Sep-2023 22:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Oct-2023 07:30:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
01-Oct-2023 08:00:00,NaN,NaN,186.1,11.1,8.8,NaN,10.0
01-Oct-2023 08:00:00,412.2,22.9,11.4,38.9,1.1,9.2,11.4
01-Oct-2023 08:00:00,88.0,0.2,20.5,0.2,0.1,0.0,NaN
01-Oct-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
01-Oct-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
01-Oct-2023 08:15:00,9.4,0.2,0.3,0.8,0.0,0.0,NaN
01-Oct-2023 08:15:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
01-Oct-2023 08:15:00,210.1,15.9,4.6,19.0,0.0,9.2,3.6
01-Oct-2023 09:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Oct-2023 10:00:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
01-Oct-2023 10:00:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
01-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
01-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
01-Oct-2023 13:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Oct-2023 13:30:00,2.3,0.2,0.2,0.1,0.0,0.1,NaN
01-Oct-2023 13:45:00,229.0,0.0,44.6,5.7,0.0,0.0,NaN
01-Oct-2023 13:45:00,49.8,9.5,4.5,0.5,2.6,4.3,NaN
01-Oct-2023 13:45:00,187.0,3.4,0.0,20.4,0.0,0.0,NaN
01-Oct-2023 13:45:00,77.4,0.7,6.4,5.4,0.1,0.0,NaN
01-Oct-2023 13:45:00,77.7,0.0,10.7,3.6,0.0,0.0,NaN
01-Oct-2023 14:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
01-Oct-2023 17:45:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Oct-2023 19:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
01-Oct-2023 19:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
01-Oct-2023 19:45:00,345.6,0.0,67.3,8.6,0.0,0.0,NaN
01-Oct-2023 19:45:00,146.7,2.7,0.0,16.0,0.0,0.0,NaN
01-Oct-2023 19:45:00,45.0,0.7,2.4,3.6,0.0,0.0,NaN
01-Oct-2023 19:45:00,11.6,0.6,0.1,1.1,0.0,0.2,NaN
01-Oct-2023 19:45:00,NaN,22.0,2.3,0.4,0.0,1.2,0.8
01-Oct-2023 19:45:00,NaN,107.0,6.8,0.8,NaN,NaN,1.5
01-Oct-2023 19:45:00,3.0,0.7,0.1,0.0,0.3,0.1,NaN
01-Oct-2023 19:45:00,12.0,2.4,0.5,0.2,1.6,0.7,NaN
01-Oct-2023 19:45:00,3.3,0.2,0.4,0.2,0.0,0.2,NaN
01-Oct-2023 20:15:00,10.8,2.0,0.1,0.2,0.0,0.0,NaN
01-Oct-2023 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Oct-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
02-Oct-2023 06:30:00,229.2,22.3,9.2,20.3,0.1,2.6,17.2
02-Oct-2023 06:45:00,NaN,NaN,128.7,7.7,6.1,NaN,6.9
02-Oct-2023 06:45:00,260.9,14.5,7.2,24.6,0.7,5.8,7.2
02-Oct-2023 08:00:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
02-Oct-2023 08:00:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
02-Oct-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Oct-2023 08:30:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
02-Oct-2023 08:30:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
02-Oct-2023 08:30:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
02-Oct-2023 08:30:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
02-Oct-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
02-Oct-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
02-Oct-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
02-Oct-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
02-Oct-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Oct-2023 12:30:00,2.2,0.1,0.2,0.1,0.0,0.1,NaN
02-Oct-2023 12:30:00,187.2,0.0,36.5,4.6,0.0,0.0,NaN
02-Oct-2023 12:30:00,NaN,NaN,62.0,0.5,NaN,NaN,0.5
02-Oct-2023 12:30:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
02-Oct-2023 12:30:00,77.4,0.3,6.0,5.7,0.2,0.0,NaN
02-Oct-2023 12:30:00,183.3,3.3,0.0,20.0,0.0,0.0,NaN
02-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
02-Oct-2023 12:30:00,24.9,2.9,3.4,0.7,NaN,1.9,NaN
02-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
02-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
02-Oct-2023 13:30:00,4.8,0.0,0.6,0.1,0.0,0.0,NaN
02-Oct-2023 14:45:00,NaN,12.0,1.7,0.7,72.0,0.0,0.0
02-Oct-2023 15:15:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
02-Oct-2023 15:15:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
02-Oct-2023 15:15:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
02-Oct-2023 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
02-Oct-2023 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Oct-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
02-Oct-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
02-Oct-2023 19:45:00,200.0,6.0,18.0,10.0,2.0,4.0,NaN
02-Oct-2023 19:45:00,180.0,5.0,18.0,10.0,1.0,1.0,NaN
02-Oct-2023 19:45:00,NaN,170.0,2.0,19.0,NaN,0.0,0.0
02-Oct-2023 19:45:00,130.0,7.0,4.0,9.0,NaN,5.0,NaN
02-Oct-2023 23:45:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Oct-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
03-Oct-2023 06:30:00,229.2,22.3,9.2,20.3,0.1,2.6,17.2
03-Oct-2023 06:30:00,NaN,NaN,121.4,7.2,5.7,NaN,6.5
03-Oct-2023 06:30:00,260.9,14.5,7.2,24.6,0.7,5.8,7.2
03-Oct-2023 08:15:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
03-Oct-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
03-Oct-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Oct-2023 08:45:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
03-Oct-2023 08:45:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
03-Oct-2023 08:45:00,10.5,0.2,0.4,0.8,0.0,0.0,NaN
03-Oct-2023 08:45:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
03-Oct-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
03-Oct-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
03-Oct-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
03-Oct-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
03-Oct-2023 11:45:00,2.2,0.1,0.2,0.1,0.0,0.1,NaN
03-Oct-2023 11:45:00,187.2,0.0,36.5,4.6,0.0,0.0,NaN
03-Oct-2023 11:45:00,NaN,NaN,62.0,0.5,NaN,NaN,0.5
03-Oct-2023 11:45:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
03-Oct-2023 11:45:00,77.4,0.3,6.0,5.7,0.2,0.0,NaN
03-Oct-2023 11:45:00,183.3,3.3,0.0,20.0,0.0,0.0,NaN
03-Oct-2023 11:45:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
03-Oct-2023 11:45:00,24.9,2.9,3.4,0.7,NaN,1.9,NaN
03-Oct-2023 12:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
03-Oct-2023 12:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
03-Oct-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Oct-2023 14:15:00,NaN,12.0,1.7,0.7,72.0,0.0,0.0
03-Oct-2023 14:30:00,5.4,1.0,0.1,0.1,0.0,0.0,NaN
03-Oct-2023 15:15:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
03-Oct-2023 15:15:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
03-Oct-2023 15:15:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
03-Oct-2023 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
03-Oct-2023 16:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Oct-2023 19:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
03-Oct-2023 19:30:00,240.0,8.0,20.0,12.0,2.0,2.0,NaN
03-Oct-2023 19:30:00,181.4,0.4,6.9,16.7,0.0,0.0,NaN
03-Oct-2023 19:30:00,77.4,0.7,6.4,5.4,0.1,0.0,NaN
03-Oct-2023 19:30:00,28.6,4.8,1.9,0.0,2.9,0.9,NaN
03-Oct-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
03-Oct-2023 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Oct-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
04-Oct-2023 06:30:00,229.2,22.3,9.2,20.3,0.1,2.6,17.2
04-Oct-2023 06:30:00,NaN,NaN,121.4,7.2,5.7,NaN,6.5
04-Oct-2023 06:30:00,260.9,14.5,7.2,24.6,0.7,5.8,7.2
04-Oct-2023 07:45:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
04-Oct-2023 07:45:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
04-Oct-2023 08:15:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
04-Oct-2023 08:15:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
04-Oct-2023 08:15:00,9.2,0.2,0.3,0.7,0.0,0.0,NaN
04-Oct-2023 08:15:00,56.0,NaN,14.4,NaN,NaN,NaN,NaN
04-Oct-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Oct-2023 10:15:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
04-Oct-2023 10:15:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
04-Oct-2023 10:15:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
04-Oct-2023 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
04-Oct-2023 10:30:00,5.4,1.0,0.1,0.1,0.0,0.0,NaN
04-Oct-2023 11:45:00,2.2,0.1,0.2,0.1,0.0,0.1,NaN
04-Oct-2023 11:45:00,187.2,0.0,36.5,4.6,0.0,0.0,NaN
04-Oct-2023 11:45:00,NaN,NaN,62.0,0.5,NaN,NaN,0.5
04-Oct-2023 11:45:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
04-Oct-2023 11:45:00,77.4,0.3,6.0,5.7,0.2,0.0,NaN
04-Oct-2023 11:45:00,183.3,3.3,0.0,20.0,0.0,0.0,NaN
04-Oct-2023 11:45:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
04-Oct-2023 11:45:00,24.9,2.9,3.4,0.7,NaN,1.9,NaN
04-Oct-2023 12:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
04-Oct-2023 12:15:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
04-Oct-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Oct-2023 14:30:00,5.4,1.0,0.1,0.1,0.0,0.0,NaN
04-Oct-2023 14:45:00,NaN,12.0,1.7,0.7,72.0,0.0,0.0
04-Oct-2023 15:15:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
04-Oct-2023 15:15:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
04-Oct-2023 15:15:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
04-Oct-2023 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
04-Oct-2023 16:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Oct-2023 19:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
04-Oct-2023 19:00:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
04-Oct-2023 20:00:00,NaN,NaN,NaN,NaN,46.9,0.0,5.6
04-Oct-2023 20:15:00,NaN,NaN,140.7,19.0,5.9,0.0,4.7
04-Oct-2023 20:15:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
04-Oct-2023 21:45:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Oct-2023 06:15:00,NaN,2.0,NaN,NaN,0.0,NaN,0.0
05-Oct-2023 06:30:00,229.2,22.3,9.2,20.3,0.1,2.6,17.2
05-Oct-2023 06:30:00,NaN,NaN,120.8,7.2,5.7,NaN,6.5
05-Oct-2023 06:30:00,307.8,17.1,8.6,29.1,0.9,6.8,8.6
05-Oct-2023 08:00:00,NaN,0.0,0.0,0.0,0.0,0.0,0.0
05-Oct-2023 08:00:00,5.0,1.0,0.0,0.0,0.0,0.0,NaN
05-Oct-2023 08:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Oct-2023 08:30:00,5.0,1.0,0.0,0.0,0.0,0.5,NaN
05-Oct-2023 08:30:00,6.0,0.0,0.7,0.1,0.0,0.0,NaN
05-Oct-2023 08:30:00,9.2,0.2,0.3,0.7,0.0,0.0,NaN
05-Oct-2023 08:30:00,52.5,NaN,13.5,NaN,NaN,NaN,NaN
05-Oct-2023 10:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
05-Oct-2023 10:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
05-Oct-2023 10:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
05-Oct-2023 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
05-Oct-2023 11:30:00,5.4,1.0,0.1,0.1,0.0,0.0,NaN
05-Oct-2023 12:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Oct-2023 12:30:00,2.2,0.1,0.2,0.1,0.0,0.1,NaN
05-Oct-2023 12:30:00,187.2,0.0,36.5,4.6,0.0,0.0,NaN
05-Oct-2023 12:30:00,NaN,NaN,62.0,0.5,NaN,NaN,0.5
05-Oct-2023 12:30:00,53.0,0.3,3.2,4.3,0.1,0.0,NaN
05-Oct-2023 12:30:00,77.4,0.3,6.0,5.7,0.2,0.0,NaN
05-Oct-2023 12:30:00,183.3,3.3,0.0,20.0,0.0,0.0,NaN
05-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,NaN,NaN,NaN
05-Oct-2023 12:30:00,24.9,2.9,3.4,0.7,NaN,1.9,NaN
05-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
05-Oct-2023 12:30:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
05-Oct-2023 13:45:00,NaN,NaN,6.0,0.7,20.2,0.0,0.0
05-Oct-2023 15:00:00,2.0,0.0,0.2,0.0,0.0,0.0,NaN
05-Oct-2023 15:00:00,9.0,0.2,0.3,0.7,0.0,0.0,NaN
05-Oct-2023 15:00:00,99.0,0.2,23.1,0.2,0.1,0.0,NaN
05-Oct-2023 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,NaN
05-Oct-2023 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Oct-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
05-Oct-2023 19:45:00,0.0,0.0,0.0,0.0,0.0,NaN,NaN
05-Oct-2023 19:45:00,383.0,0.0,74.6,9.5,0.0,0.0,NaN
05-Oct-2023 19:45:00,12.6,1.5,1.7,0.4,NaN,0.9,NaN
